Id,Temperature (K),Pressure (kPa),Phase,N Components,Component 1,Role 1,Mole Fraction 1,Exact Amount 1,Component 2,Role 2,Mole Fraction 2,Exact Amount 2,Component 3,Role 3,Mole Fraction 3,Exact Amount 3,Density Value (g / ml),Density Uncertainty (g / ml),Source
9e019197e8b940b0953cebdd3329d5b6,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.1392,,ClCCCCl,Solvent,0.8608,,,,,,1.1474800000000003,0.00031000000000000005,10.1016/j.jct.2006.10.008
f0078cc90af248e3a6fc406059d49596,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.2059,,ClCCCCl,Solvent,0.7941,,,,,,1.1320400000000002,0.00029000000000000006,10.1016/j.jct.2006.10.008
47a4ec2280e64a6a9ec68f37829a0438,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.2686,,ClCCCCl,Solvent,0.7314,,,,,,1.1175000000000002,0.0002800000000000001,10.1016/j.jct.2006.10.008
cd533b5e17a3412ca9934374b2f714a8,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.336,,ClCCCCl,Solvent,0.6639999999999999,,,,,,1.1014500000000003,0.0002600000000000001,10.1016/j.jct.2006.10.008
e185bc5cd0e9402bba1b5ba3638fa651,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.3983,,ClCCCCl,Solvent,0.6017,,,,,,1.08631,0.00024500000000000005,10.1016/j.jct.2006.10.008
4ed6db079cc24d9bb017b6ec3acff59b,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.4584,,ClCCCCl,Solvent,0.5416000000000001,,,,,,1.0714400000000004,0.00023000000000000006,10.1016/j.jct.2006.10.008
cc4fd29c888b4c0c9d568160d6871d27,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.5183,,ClCCCCl,Solvent,0.4817,,,,,,1.0564200000000004,0.00021500000000000005,10.1016/j.jct.2006.10.008
5b784417d7004729b89494fc07f14394,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.5752,,ClCCCCl,Solvent,0.42479999999999996,,,,,,1.0419800000000004,0.00020500000000000005,10.1016/j.jct.2006.10.008
d045f2801f6e47f4a1e659d73bd4549d,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.6319,,ClCCCCl,Solvent,0.3681,,,,,,1.0273500000000002,0.00019000000000000004,10.1016/j.jct.2006.10.008
69dd310d10514953b514571007f56f14,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.6884,,ClCCCCl,Solvent,0.3116,,,,,,1.0125400000000002,0.00017500000000000003,10.1016/j.jct.2006.10.008
0376b1fa2078455eb52fdebd7faacdb4,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.7433,,ClCCCCl,Solvent,0.25670000000000004,,,,,,0.9978700000000003,0.00016500000000000005,10.1016/j.jct.2006.10.008
2451caedce5144f3933a84eb8d72cb00,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.7967,,ClCCCCl,Solvent,0.20330000000000004,,,,,,0.9835600000000002,0.00017000000000000004,10.1016/j.jct.2006.10.008
ba7479c6d0794c39b7e676664114dd2c,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.849,,ClCCCCl,Solvent,0.15100000000000002,,,,,,0.9692300000000003,0.00018000000000000004,10.1016/j.jct.2006.10.008
0e74b63f443d4b2e89872ce805892e4c,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.9005,,ClCCCCl,Solvent,0.09950000000000003,,,,,,0.9548700000000002,0.00019000000000000004,10.1016/j.jct.2006.10.008
7e623d55c6f14de191be2e7e18b227f5,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.949,,ClCCCCl,Solvent,0.051000000000000045,,,,,,0.9411000000000003,0.00019500000000000005,10.1016/j.jct.2006.10.008
dab884b016b342fc89cacc6ad92b9dc7,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.0774,,ClCCCCCl,Solvent,0.9226,,,,,,1.1205600000000002,0.0002800000000000001,10.1016/j.jct.2006.10.008
942569a64d6244df835ab6639afce53c,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.1549,,ClCCCCCl,Solvent,0.8451,,,,,,1.1079600000000003,0.00027000000000000006,10.1016/j.jct.2006.10.008
1df829ac4b1c42b499677456c2920f28,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.229,,ClCCCCCl,Solvent,0.771,,,,,,1.0953500000000003,0.00025500000000000007,10.1016/j.jct.2006.10.008
57f8a28da1164755a12aae570a5638ff,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.2982,,ClCCCCCl,Solvent,0.7018,,,,,,1.0830800000000003,0.00024500000000000005,10.1016/j.jct.2006.10.008
fa0cc4e2b7294414917bac7f37f42e6c,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.3653,,ClCCCCCl,Solvent,0.6347,,,,,,1.0707100000000003,0.00023000000000000006,10.1016/j.jct.2006.10.008
b110d6ab44c842e3b4aaa278d86e8fbd,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.4302,,ClCCCCCl,Solvent,0.5698,,,,,,1.0583300000000002,0.00022000000000000006,10.1016/j.jct.2006.10.008
648b186a0b7f47bb9143e111aaf58d3c,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.4921,,ClCCCCCl,Solvent,0.5079,,,,,,1.0460500000000001,0.00020500000000000005,10.1016/j.jct.2006.10.008
d59d99b68d1a455bbd4230a7ff502acc,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.5517,,ClCCCCCl,Solvent,0.44830000000000003,,,,,,1.0338300000000002,0.00019500000000000005,10.1016/j.jct.2006.10.008
98337b8be58e4e51baa06b3895bc1d04,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.6131,,ClCCCCCl,Solvent,0.3869,,,,,,1.0208200000000003,0.00018000000000000004,10.1016/j.jct.2006.10.008
4e6ea9b63f4a4c92b384245c585e0b0c,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.6683,,ClCCCCCl,Solvent,0.3317,,,,,,1.0086700000000002,0.00017000000000000004,10.1016/j.jct.2006.10.008
5c22b6abb0044abea69636ba6ce4c101,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.7211,,ClCCCCCl,Solvent,0.27890000000000004,,,,,,0.9967000000000003,0.00016500000000000005,10.1016/j.jct.2006.10.008
51cd5a84bc5142d2ac9ace97feb66a5d,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.7717,,ClCCCCCl,Solvent,0.22829999999999995,,,,,,0.9848400000000003,0.00017000000000000004,10.1016/j.jct.2006.10.008
dedd775c19834c859a3b298c930fc338,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.8212,,ClCCCCCl,Solvent,0.17879999999999996,,,,,,0.9731300000000003,0.00017500000000000003,10.1016/j.jct.2006.10.008
8c00e081f917473ca39bd0a9aa8704e3,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.8674,,ClCCCCCl,Solvent,0.13260000000000005,,,,,,0.9616600000000002,0.00018500000000000005,10.1016/j.jct.2006.10.008
43d5289435b04e65b9adfd94e0f83878,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.9134,,ClCCCCCl,Solvent,0.08660000000000001,,,,,,0.9498000000000002,0.00019000000000000004,10.1016/j.jct.2006.10.008
96acecb6931a4ea9be7d03a6a6143a1a,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.9569,,ClCCCCCl,Solvent,0.04310000000000003,,,,,,0.9383700000000003,0.00020000000000000006,10.1016/j.jct.2006.10.008
1a5b929286dd426c90fb29f4da985af1,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.0955,,ClCCCCCCl,Solvent,0.9045,,,,,,1.0842700000000003,0.00024500000000000005,10.1016/j.jct.2006.10.008
19cfed887b994bba92de1f61c83e452e,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.1752,,ClCCCCCCl,Solvent,0.8248,,,,,,1.0744800000000003,0.00023500000000000005,10.1016/j.jct.2006.10.008
49bfd6b4b31e4c3493ad63632518b5aa,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.2534,,ClCCCCCCl,Solvent,0.7465999999999999,,,,,,1.0645100000000003,0.00022500000000000005,10.1016/j.jct.2006.10.008
6a467d2908a94bd5b5914a1bcce9ca02,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.3284,,ClCCCCCCl,Solvent,0.6716,,,,,,1.0542800000000003,0.00021500000000000005,10.1016/j.jct.2006.10.008
da181ccb59a74ad289b2e006ddf46605,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.3985,,ClCCCCCCl,Solvent,0.6014999999999999,,,,,,1.0441000000000003,0.00020500000000000005,10.1016/j.jct.2006.10.008
f3ae82a883a3477bb2fe3b8f0ba2bb6b,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.4628,,ClCCCCCCl,Solvent,0.5372,,,,,,1.0343100000000003,0.00019500000000000005,10.1016/j.jct.2006.10.008
2b21cb697103478f8f4fbbb05e274a28,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.5327,,ClCCCCCCl,Solvent,0.46730000000000005,,,,,,1.02303,0.00018500000000000005,10.1016/j.jct.2006.10.008
24c6b46ad88d4845bf9c3287e9393cdd,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.5897,,ClCCCCCCl,Solvent,0.4103,,,,,,1.0133400000000004,0.00017500000000000003,10.1016/j.jct.2006.10.008
edeeb1a498014012bb8e1745c533eae6,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.6456,,ClCCCCCCl,Solvent,0.35440000000000005,,,,,,1.0033600000000003,0.00016500000000000005,10.1016/j.jct.2006.10.008
2f6009f938be4457835753dfcd2c3b66,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.698,,ClCCCCCCl,Solvent,0.30200000000000005,,,,,,0.9936100000000002,0.00016500000000000005,10.1016/j.jct.2006.10.008
cfb8652836274a95940e942a0731aed7,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.7473,,ClCCCCCCl,Solvent,0.25270000000000004,,,,,,0.9839000000000002,0.00017000000000000004,10.1016/j.jct.2006.10.008
d5704d9a5f9d486f90184e1e50270829,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.7941,,ClCCCCCCl,Solvent,0.20589999999999997,,,,,,0.9743700000000003,0.00017500000000000003,10.1016/j.jct.2006.10.008
04724750a920486ab4068bbc5afab05e,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.8401,,ClCCCCCCl,Solvent,0.15990000000000004,,,,,,0.9645200000000003,0.00018000000000000004,10.1016/j.jct.2006.10.008
0ddf8770b8544ed5b27f3049b91f23cd,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.8829,,ClCCCCCCl,Solvent,0.11709999999999998,,,,,,0.9548900000000002,0.00019000000000000004,10.1016/j.jct.2006.10.008
2d38319901e042e586f086ec1d9be715,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.9235,,ClCCCCCCl,Solvent,0.07650000000000001,,,,,,0.9454900000000003,0.00019500000000000005,10.1016/j.jct.2006.10.008
6c2dd3b8679b43f898b7f9a8851e3936,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.9625,,ClCCCCCCl,Solvent,0.03749999999999998,,,,,,0.9360100000000002,0.00020000000000000006,10.1016/j.jct.2006.10.008
ad2fb82134bb4422959cddb0f24d3fb4,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.0997,,ClCCCCCCCl,Solvent,0.9003,,,,,,1.0552700000000002,0.00021500000000000005,10.1016/j.jct.2006.10.008
5bb99a917db845f1a8ed6e011114f901,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.196,,ClCCCCCCCl,Solvent,0.804,,,,,,1.0465300000000002,0.00020500000000000005,10.1016/j.jct.2006.10.008
64708b0097fc4d0aa6002b6eaf77e392,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.28,,ClCCCCCCCl,Solvent,0.72,,,,,,1.0381900000000004,0.00020000000000000006,10.1016/j.jct.2006.10.008
cd06efe6477d453e9152a96e02bff956,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.3577,,ClCCCCCCCl,Solvent,0.6423,,,,,,1.0299000000000003,0.00019000000000000004,10.1016/j.jct.2006.10.008
ba1302ad394f4246b6cdb8d125ade5ff,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.4304,,ClCCCCCCCl,Solvent,0.5696,,,,,,1.0214900000000002,0.00018000000000000004,10.1016/j.jct.2006.10.008
302c49cc3e9243be95f95421192b10d1,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.4965,,ClCCCCCCCl,Solvent,0.5035000000000001,,,,,,1.0133600000000003,0.00017500000000000003,10.1016/j.jct.2006.10.008
c74f6d81da264dbfa44487574ec7789c,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.558,,ClCCCCCCCl,Solvent,0.44199999999999995,,,,,,1.0052100000000004,0.00016500000000000005,10.1016/j.jct.2006.10.008
979e91d6329c4555a0e75287c3e699ea,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.6159,,ClCCCCCCCl,Solvent,0.3841,,,,,,0.9970600000000002,0.00016500000000000005,10.1016/j.jct.2006.10.008
6aa872c51c894c55a7facd6049f81a9c,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.67,,ClCCCCCCCl,Solvent,0.32999999999999996,,,,,,0.9889100000000002,0.00017000000000000004,10.1016/j.jct.2006.10.008
491c9b09580a419cb99ad643c41d99d4,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.7203,,ClCCCCCCCl,Solvent,0.27969999999999995,,,,,,0.9809100000000002,0.00017500000000000003,10.1016/j.jct.2006.10.008
b7846c9780e9409db00083cedf15fc64,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.7675,,ClCCCCCCCl,Solvent,0.23250000000000004,,,,,,0.9730000000000002,0.00017500000000000003,10.1016/j.jct.2006.10.008
d3d7618af0494caeb6f12efaabcb435f,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.8114,,ClCCCCCCCl,Solvent,0.1886,,,,,,0.9651700000000002,0.00018000000000000004,10.1016/j.jct.2006.10.008
eb7aa3de0418415188e7e678c0da4a74,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.8538,,ClCCCCCCCl,Solvent,0.1462,,,,,,0.9572400000000002,0.00018500000000000005,10.1016/j.jct.2006.10.008
d01fbd94ad0044f0927acda802e7582b,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.893,,ClCCCCCCCl,Solvent,0.10699999999999998,,,,,,0.9495800000000003,0.00019000000000000004,10.1016/j.jct.2006.10.008
39456358d8d64ff9b830f3f3081b6335,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.9301,,ClCCCCCCCl,Solvent,0.06989999999999996,,,,,,0.9419300000000002,0.00019500000000000005,10.1016/j.jct.2006.10.008
a0e622fe8ac242b6b57024d1bcbff24e,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.9649,,ClCCCCCCCl,Solvent,0.03510000000000002,,,,,,0.9345100000000002,0.00020000000000000006,10.1016/j.jct.2006.10.008
920de590132741c3a3c1835cd5fbab65,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.0538,,ClCCCl,Solvent,0.9462,,,,,,1.2230900000000002,0.0003850000000000001,10.1016/j.jct.2006.10.008
6bca04ce3ce347a69d500d2e581bbbda,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.1017,,ClCCCl,Solvent,0.8983,,,,,,1.2037500000000003,0.0003650000000000001,10.1016/j.jct.2006.10.008
bfcb63bf54224c539261222d40a35fcd,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.1515,,ClCCCl,Solvent,0.8485,,,,,,1.1840400000000002,0.00034500000000000004,10.1016/j.jct.2006.10.008
d68ffa93a62645ee827250cc00cbc834,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.2043,,ClCCCl,Solvent,0.7957,,,,,,1.1637100000000002,0.0003250000000000001,10.1016/j.jct.2006.10.008
4437d3f63df44b5d80a8e7b7148ec268,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.2575,,ClCCCl,Solvent,0.7424999999999999,,,,,,1.1437600000000003,0.00030500000000000004,10.1016/j.jct.2006.10.008
77efc40aa647469a9bf9f2a08b6f4a1a,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.3685,,ClCCCl,Solvent,0.6315,,,,,,1.1039800000000002,0.0002650000000000001,10.1016/j.jct.2006.10.008
2a057ee4219e44ffb1a0052b5b568c15,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.4248,,ClCCCl,Solvent,0.5751999999999999,,,,,,1.0845400000000003,0.00024500000000000005,10.1016/j.jct.2006.10.008
857ed3e569434d138d49ca56cbff27dd,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.4826,,ClCCCl,Solvent,0.5174000000000001,,,,,,1.06509,0.00022500000000000005,10.1016/j.jct.2006.10.008
4587af29b1ed4b1dac61ba65d2bd4fb0,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.5426,,ClCCCl,Solvent,0.45740000000000003,,,,,,1.0454600000000003,0.00020500000000000005,10.1016/j.jct.2006.10.008
afa466c14a47473082281d0c6cc1cc9f,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.6034,,ClCCCl,Solvent,0.39659999999999995,,,,,,1.02611,0.00019000000000000004,10.1016/j.jct.2006.10.008
98fb634e368f4a628312e2f5eeda0a09,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.6652,,ClCCCl,Solvent,0.3348,,,,,,1.0069000000000001,0.00017000000000000004,10.1016/j.jct.2006.10.008
1a4b625d570b487a97579f4e6b22d5c2,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.7294,,ClCCCl,Solvent,0.27059999999999995,,,,,,0.9873800000000003,0.00017000000000000004,10.1016/j.jct.2006.10.008
2af43010b7a44b6b975a9f97e650a45c,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.794,,ClCCCl,Solvent,0.20599999999999996,,,,,,0.9682900000000002,0.00018000000000000004,10.1016/j.jct.2006.10.008
d0392ca2e69540e0a44d4d9be58f4540,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.8599,,ClCCCl,Solvent,0.1401,,,,,,0.9492200000000003,0.00019000000000000004,10.1016/j.jct.2006.10.008
74957c3348f34e6599989287d2c9f7dd,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.9286,,ClCCCl,Solvent,0.07140000000000002,,,,,,0.9298500000000003,0.00020500000000000005,10.1016/j.jct.2006.10.008
66aae81da7304ff7899d9ec44f097d32,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.0612,,ClCCCCl,Solvent,0.9388,,,,,,1.1617500000000003,0.0003200000000000001,10.1016/j.jct.2006.10.008
4afa4aa6e7de4196bd5a2df30e1f57f3,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.1204,,ClCCCCl,Solvent,0.8796,,,,,,1.1454600000000004,0.00030500000000000004,10.1016/j.jct.2006.10.008
13e89300824247d6beb922d1fe832605,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.1775,,ClCCCCl,Solvent,0.8225,,,,,,1.1297600000000003,0.00029000000000000006,10.1016/j.jct.2006.10.008
4af0c8df691a453e886e90da3e015ce0,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.2355,,ClCCCCl,Solvent,0.7645,,,,,,1.1139100000000004,0.00027500000000000007,10.1016/j.jct.2006.10.008
99acf1d8842842ec9f03fcbfec1eac7c,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.2944,,ClCCCCl,Solvent,0.7056,,,,,,1.0979200000000002,0.0002600000000000001,10.1016/j.jct.2006.10.008
2b7a2979a25f4101b8d16c664fa1b651,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.3527,,ClCCCCl,Solvent,0.6473,,,,,,1.0821,0.00024500000000000005,10.1016/j.jct.2006.10.008
0b7367643cde49bdb7e8c33b1651b451,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.4109,,ClCCCCl,Solvent,0.5891,,,,,,1.0664600000000002,0.00022500000000000005,10.1016/j.jct.2006.10.008
96bfce9c1c534cb3bca38bb4278cc91b,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.4695,,ClCCCCl,Solvent,0.5305,,,,,,1.0507000000000002,0.00021000000000000004,10.1016/j.jct.2006.10.008
3d020e79b3ff44c0a4ada6fd7997c05c,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.5286,,ClCCCCl,Solvent,0.47140000000000004,,,,,,1.0349300000000003,0.00019500000000000005,10.1016/j.jct.2006.10.008
43ae759307b04494ac21cbf02cc076c9,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.5863,,ClCCCCl,Solvent,0.41369999999999996,,,,,,1.0196500000000002,0.00018000000000000004,10.1016/j.jct.2006.10.008
f5a9a3dd45a6437ca0075153f3a8adb2,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.6459,,ClCCCCl,Solvent,0.35409999999999997,,,,,,1.0038500000000004,0.00016500000000000005,10.1016/j.jct.2006.10.008
01b31df4cda94a32b0153cc965dd819b,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.7044,,ClCCCCl,Solvent,0.2956,,,,,,0.9883500000000003,0.00017000000000000004,10.1016/j.jct.2006.10.008
1f7e6911df284cbb8de0c5139bcb812f,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.763,,ClCCCCl,Solvent,0.237,,,,,,0.9729700000000002,0.00018000000000000004,10.1016/j.jct.2006.10.008
bb22c32f828e433b84be9d5633c1d44f,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.8214,,ClCCCCl,Solvent,0.17859999999999998,,,,,,0.9577400000000003,0.00018500000000000005,10.1016/j.jct.2006.10.008
e132c17fe44d4a2f8fa857b0a983cea8,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.8796,,ClCCCCl,Solvent,0.12039999999999995,,,,,,0.9424300000000002,0.00019500000000000005,10.1016/j.jct.2006.10.008
8b7bb75266ff4b649b38417ce03f351d,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.9386,,ClCCCCl,Solvent,0.06140000000000001,,,,,,0.9271000000000003,0.00020500000000000005,10.1016/j.jct.2006.10.008
5afe300cacd7460c8fc33a529916e220,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.0695,,ClCCCCCl,Solvent,0.9305,,,,,,1.1191100000000003,0.0002800000000000001,10.1016/j.jct.2006.10.008
8708b2850fd446b4bb8655f71d76b467,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.1347,,ClCCCCCl,Solvent,0.8653,,,,,,1.1060300000000003,0.0002650000000000001,10.1016/j.jct.2006.10.008
596210ca345048d091a9fb7755453145,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.1987,,ClCCCCCl,Solvent,0.8013,,,,,,1.0929200000000003,0.00025500000000000007,10.1016/j.jct.2006.10.008
7df4cc3b28714abead3759c1f1a2dc8f,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.2624,,ClCCCCCl,Solvent,0.7376,,,,,,1.0797800000000002,0.00024000000000000006,10.1016/j.jct.2006.10.008
084f96655ed84d1d9b974158584ccadd,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.3279,,ClCCCCCl,Solvent,0.6720999999999999,,,,,,1.0660300000000003,0.00022500000000000005,10.1016/j.jct.2006.10.008
3d504cb55b9a4e9c9a58c0ac817f5bc1,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.3884,,ClCCCCCl,Solvent,0.6115999999999999,,,,,,1.0530700000000002,0.00021500000000000005,10.1016/j.jct.2006.10.008
d35b9cd0e7d84890b53d8f2efbb97150,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.4509,,ClCCCCCl,Solvent,0.5490999999999999,,,,,,1.0395900000000002,0.00020000000000000006,10.1016/j.jct.2006.10.008
6af81877e981473e99dad0006df63385,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.5061,,ClCCCCCl,Solvent,0.4939,,,,,,1.0275100000000001,0.00019000000000000004,10.1016/j.jct.2006.10.008
edd2231967c041de85cb0b69f6d462d1,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.5671,,ClCCCCCl,Solvent,0.43289999999999995,,,,,,1.0139300000000002,0.00017500000000000003,10.1016/j.jct.2006.10.008
d33b52948c22431ca826e7cba74e5c25,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.6204,,ClCCCCCl,Solvent,0.37960000000000005,,,,,,1.0019300000000002,0.00016500000000000005,10.1016/j.jct.2006.10.008
8d2e4475595544f9aa8eaa2d539412d1,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.6808,,ClCCCCCl,Solvent,0.31920000000000004,,,,,,0.9881300000000002,0.00017000000000000004,10.1016/j.jct.2006.10.008
33c5aabe2efd4b78bba46d7949b77fa4,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.7363,,ClCCCCCl,Solvent,0.26370000000000005,,,,,,0.9751800000000002,0.00017500000000000003,10.1016/j.jct.2006.10.008
1ab5850504074383ab60ab1bd656c69c,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.7901,,ClCCCCCl,Solvent,0.20989999999999998,,,,,,0.9625000000000002,0.00018500000000000005,10.1016/j.jct.2006.10.008
2a41dce8542341dfb82f46ce9cdc5c35,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.8426,,ClCCCCCl,Solvent,0.15739999999999998,,,,,,0.9500100000000002,0.00019000000000000004,10.1016/j.jct.2006.10.008
eb50d1a73dab49f8b30ce0a1e1fe4ec9,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.8965,,ClCCCCCl,Solvent,0.10350000000000004,,,,,,0.9369700000000003,0.00020000000000000006,10.1016/j.jct.2006.10.008
b71b06c8369e4b8b9faa9e58f3c654f4,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.9466,,ClCCCCCl,Solvent,0.0534,,,,,,0.9245700000000002,0.00020500000000000005,10.1016/j.jct.2006.10.008
14e149ec86cf4ab49bac0ea07aeb1fa9,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.0753,,ClCCCCCCl,Solvent,0.9247,,,,,,1.0842100000000003,0.00024500000000000005,10.1016/j.jct.2006.10.008
94ee6d3c4a5e4cd492c418726ac02ac6,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.1495,,ClCCCCCCl,Solvent,0.8505,,,,,,1.0731700000000004,0.00023500000000000005,10.1016/j.jct.2006.10.008
e6fc71f286d84ebcacf6c5859f10d686,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.2212,,ClCCCCCCl,Solvent,0.7787999999999999,,,,,,1.0620100000000003,0.00022000000000000006,10.1016/j.jct.2006.10.008
9beae45aca5341fd9fbd1251fbd52862,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.2884,,ClCCCCCCl,Solvent,0.7116,,,,,,1.0512900000000003,0.00021000000000000004,10.1016/j.jct.2006.10.008
b2c1c092f1f34fe18e9ff7f2da3ca194,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.3607,,ClCCCCCCl,Solvent,0.6393,,,,,,1.0394000000000003,0.00020000000000000006,10.1016/j.jct.2006.10.008
4571462ab095433aaf0e618a3cfb0d84,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.4174,,ClCCCCCCl,Solvent,0.5826,,,,,,1.0297000000000003,0.00019000000000000004,10.1016/j.jct.2006.10.008
1b7486604fe94d2c937e4f625e533e24,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.4802,,ClCCCCCCl,Solvent,0.5198,,,,,,1.0186300000000001,0.00018000000000000004,10.1016/j.jct.2006.10.008
b37d195e799946da91bc61d0a630a557,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.5386,,ClCCCCCCl,Solvent,0.46140000000000003,,,,,,1.0080600000000002,0.00017000000000000004,10.1016/j.jct.2006.10.008
