Id,Temperature (K),Pressure (kPa),Phase,N Components,Component 1,Role 1,Mole Fraction 1,Exact Amount 1,Component 2,Role 2,Mole Fraction 2,Exact Amount 2,Component 3,Role 3,Mole Fraction 3,Exact Amount 3,EnthalpyOfMixing Value (kJ / mol),EnthalpyOfMixing Uncertainty (kJ / mol),Source
0cc181063e034c34b553e13100d8bf93,299.15,101.3,Liquid,2,CC(C)(C)O,Solvent,0.772,,CCCCOC(=O)CC,Solvent,0.228,,,,,,1.1398,0.0122,10.1021/je0497350
a8dae73718684d2d81307da50561e38c,299.15,101.3,Liquid,2,CC(C)(C)O,Solvent,0.7227,,CCCCOC(=O)CC,Solvent,0.2773,,,,,,1.3054,0.01395,10.1021/je0497350
58d40f656a2d4c33801bd73627793839,299.15,101.3,Liquid,2,CC(C)(C)O,Solvent,0.6749,,CCCCOC(=O)CC,Solvent,0.3251,,,,,,1.4469,0.01545,10.1021/je0497350
301ff6750d8f47709f25a67c6ea65cc9,299.15,101.3,Liquid,2,CC(C)(C)O,Solvent,0.6294,,CCCCOC(=O)CC,Solvent,0.3706,,,,,,1.5558,0.0166,10.1021/je0497350
9985c246f57341e9b1779129a2a84d55,299.15,101.3,Liquid,2,CC(C)(C)O,Solvent,0.5855,,CCCCOC(=O)CC,Solvent,0.4145,,,,,,1.6395,0.0175,10.1021/je0497350
69ca8905bf544b059667430d45eefd51,299.15,101.3,Liquid,2,CC(C)(C)O,Solvent,0.5613,,CCCCOC(=O)CC,Solvent,0.4387,,,,,,1.6731,0.01785,10.1021/je0497350
d6c6104719c348cda5e071538cf41026,299.15,101.3,Liquid,2,CC(C)(C)O,Solvent,0.5455,,CCCCOC(=O)CC,Solvent,0.4545,,,,,,1.7032,0.0182,10.1021/je0497350
dbec9ab8d217407e9d95862747ea1c63,299.15,101.3,Liquid,2,CC(C)(C)O,Solvent,0.4887,,CCCCOC(=O)CC,Solvent,0.5113,,,,,,1.7291,0.01845,10.1021/je0497350
0bd05194051941d6a1eb54a092d0b95c,299.15,101.3,Liquid,2,CC(C)(C)O,Solvent,0.4246999999999999,,CCCCOC(=O)CC,Solvent,0.5753,,,,,,1.7107,0.01825,10.1021/je0497350
e902f2a7db72458e943caaf1d3c2b155,299.15,101.3,Liquid,2,CC(C)(C)O,Solvent,0.3515,,CCCCOC(=O)CC,Solvent,0.6485,,,,,,1.6187,0.0173,10.1021/je0497350
0939f24c52c24583928e9a2ad265aa18,299.15,101.3,Liquid,2,CC(C)(C)O,Solvent,0.2712,,CCCCOC(=O)CC,Solvent,0.7288,,,,,,1.4346,0.01535,10.1021/je0497350
199e624454524a1fb5ca8680071be17f,299.15,101.3,Liquid,2,CC(C)(C)O,Solvent,0.183,,CCCCOC(=O)CC,Solvent,0.817,,,,,,1.1047,0.01185,10.1021/je0497350
41aac0707f5d440e9bdfb866d246a197,299.15,101.3,Liquid,2,CC(C)(C)O,Solvent,0.0941999999999999,,CCCCOC(=O)CC,Solvent,0.9058,,,,,,0.6659,0.0072,10.1021/je0497350
587bdf1837874d3f968d9912be3e7e62,318.15,101.3,Liquid,2,CC(C)(C)O,Solvent,0.9466,,CCCCOC(=O)CC,Solvent,0.0534,,,,,,0.3587,0.00395,10.1021/je0497350
71588852ebfa40e6a2f36a804d975ddb,318.15,101.3,Liquid,2,CC(C)(C)O,Solvent,0.8818,,CCCCOC(=O)CC,Solvent,0.1182,,,,,,0.6902,0.00745,10.1021/je0497350
c5541d19074c4ad9b33e9a98a929b47e,318.15,101.3,Liquid,2,CC(C)(C)O,Solvent,0.8109,,CCCCOC(=O)CC,Solvent,0.1891,,,,,,0.9954,0.0107,10.1021/je0497350
00589d4278eb45aba454e8247e49eea2,318.15,101.3,Liquid,2,CC(C)(C)O,Solvent,0.7436,,CCCCOC(=O)CC,Solvent,0.2564,,,,,,1.2396,0.01325,10.1021/je0497350
d6f66dd3e42d48b4a874898c6186f404,318.15,101.3,Liquid,2,CC(C)(C)O,Solvent,0.6834,,CCCCOC(=O)CC,Solvent,0.3166,,,,,,1.4354,0.01535,10.1021/je0497350
1982f7ae872e4ac39492b46471fb11e4,318.15,101.3,Liquid,2,CC(C)(C)O,Solvent,0.6281,,CCCCOC(=O)CC,Solvent,0.3719,,,,,,1.5566,0.01665,10.1021/je0497350
3840237c497840efa54bb7a18da46538,318.15,101.3,Liquid,2,CC(C)(C)O,Solvent,0.5977,,CCCCOC(=O)CC,Solvent,0.4023,,,,,,1.6148,0.01725,10.1021/je0497350
0210fb5fd19e4c9fa4cee205315f9ffa,318.15,101.3,Liquid,2,CC(C)(C)O,Solvent,0.548,,CCCCOC(=O)CC,Solvent,0.452,,,,,,1.6769,0.0179,10.1021/je0497350
57b7bdeb334345d8a466a19a631c9e66,318.15,101.3,Liquid,2,CC(C)(C)O,Solvent,0.4896,,CCCCOC(=O)CC,Solvent,0.5104,,,,,,1.707,0.01825,10.1021/je0497350
6a8966d702bd401ba70d5aedc85bab20,318.15,101.3,Liquid,2,CC(C)(C)O,Solvent,0.4217999999999999,,CCCCOC(=O)CC,Solvent,0.5782,,,,,,1.6785,0.0179,10.1021/je0497350
2ed1ce436c904c618d0653e04c4d5865,318.15,101.3,Liquid,2,CC(C)(C)O,Solvent,0.3493,,CCCCOC(=O)CC,Solvent,0.6507,,,,,,1.58,0.0169,10.1021/je0497350
11fc8775022c4976aeb916ae1c41b621,318.15,101.3,Liquid,2,CC(C)(C)O,Solvent,0.2637,,CCCCOC(=O)CC,Solvent,0.7363,,,,,,1.3685,0.01465,10.1021/je0497350
c27cde190599432e9497a489603ee4f3,318.15,101.3,Liquid,2,CC(C)(C)O,Solvent,0.1739,,CCCCOC(=O)CC,Solvent,0.8261,,,,,,1.0263,0.011,10.1021/je0497350
36240af573974a6798a895b1a9649fe3,318.15,101.3,Liquid,2,CC(C)(C)O,Solvent,0.0808999999999999,,CCCCOC(=O)CC,Solvent,0.9191,,,,,,0.5519,0.006,10.1021/je0497350
c5e54b1e74544fe6a2e903076777706e,299.15,101.3,Liquid,2,CC(C)(C)O,Solvent,0.9632,,CCCCOC(=O)CCC,Solvent,0.0368,,,,,,0.2087,0.00235,10.1021/je0497350
eb3175b5f8fb43dd85b8c4f9e762b7fa,299.15,101.3,Liquid,2,CC(C)(C)O,Solvent,0.9246,,CCCCOC(=O)CCC,Solvent,0.0754,,,,,,0.4113,0.0045,10.1021/je0497350
dc0e0e447050431182e431d2890d1f99,299.15,101.3,Liquid,2,CC(C)(C)O,Solvent,0.88,,CCCCOC(=O)CCC,Solvent,0.12,,,,,,0.6629,0.00715,10.1021/je0497350
cd0adeec6eab4d77ac811d70bcd306d5,299.15,101.3,Liquid,2,CC(C)(C)O,Solvent,0.8342,,CCCCOC(=O)CCC,Solvent,0.1658,,,,,,0.8652,0.0093,10.1021/je0497350
b2d150fce9f445a4bd9ab8c7b1faa640,299.15,101.3,Liquid,2,CC(C)(C)O,Solvent,0.7874,,CCCCOC(=O)CCC,Solvent,0.2126,,,,,,1.0532,0.0113,10.1021/je0497350
fa3e586475e947f6aeaabbdb95c6ec39,299.15,101.3,Liquid,2,CC(C)(C)O,Solvent,0.7398,,CCCCOC(=O)CCC,Solvent,0.2602,,,,,,1.2237,0.0131,10.1021/je0497350
4fa428ee22594dbfbc29360f386d3042,299.15,101.3,Liquid,2,CC(C)(C)O,Solvent,0.6937,,CCCCOC(=O)CCC,Solvent,0.3063,,,,,,1.374,0.0147,10.1021/je0497350
a33e25c43dfe41f6ab90a85872ccfd03,299.15,101.3,Liquid,2,CC(C)(C)O,Solvent,0.6537,,CCCCOC(=O)CCC,Solvent,0.3463,,,,,,1.4793,0.0158,10.1021/je0497350
3d7665335e6c488e952c50203b462ede,299.15,101.3,Liquid,2,CC(C)(C)O,Solvent,0.6138,,CCCCOC(=O)CCC,Solvent,0.3862,,,,,,1.5565,0.01665,10.1021/je0497350
7c8f6bb28b5042eaa70b96b47b21ef4a,299.15,101.3,Liquid,2,CC(C)(C)O,Solvent,0.5831,,CCCCOC(=O)CCC,Solvent,0.4169,,,,,,1.6234,0.01735,10.1021/je0497350
952efdbe713044679d3e12de7b1df980,299.15,101.3,Liquid,2,CC(C)(C)O,Solvent,0.5265,,CCCCOC(=O)CCC,Solvent,0.4735,,,,,,1.6852,0.018,10.1021/je0497350
2869cf756b5f4c189243257d5d5365e8,299.15,101.3,Liquid,2,CC(C)(C)O,Solvent,0.4617,,CCCCOC(=O)CCC,Solvent,0.5383,,,,,,1.698,0.01815,10.1021/je0497350
afdc501755064d6f9a69bddbbf2defdf,299.15,101.3,Liquid,2,CC(C)(C)O,Solvent,0.3853,,CCCCOC(=O)CCC,Solvent,0.6147,,,,,,1.6412,0.01755,10.1021/je0497350
ce415b77c2a14b8b8e6c1f8fafb48ffc,299.15,101.3,Liquid,2,CC(C)(C)O,Solvent,0.3011,,CCCCOC(=O)CCC,Solvent,0.6989,,,,,,1.4822,0.01585,10.1021/je0497350
f875a6d9bba445d8ac3555a7844aadfe,299.15,101.3,Liquid,2,CC(C)(C)O,Solvent,0.2039999999999999,,CCCCOC(=O)CCC,Solvent,0.796,,,,,,1.1599,0.01245,10.1021/je0497350
468bd4d667284076a684a6e4ec455ba0,299.15,101.3,Liquid,2,CC(C)(C)O,Solvent,0.1009999999999999,,CCCCOC(=O)CCC,Solvent,0.899,,,,,,0.6644,0.00715,10.1021/je0497350
92859cc4101d498ba8e9a3c347bf4405,318.15,101.3,Liquid,2,CC(C)(C)O,Solvent,0.9712,,CCCCOC(=O)CCC,Solvent,0.0288,,,,,,0.185,0.0021,10.1021/je0497350
f02bdb80b47141de97c82f41a2ee0544,318.15,101.3,Liquid,2,CC(C)(C)O,Solvent,0.9312,,CCCCOC(=O)CCC,Solvent,0.0688,,,,,,0.4222,0.0046,10.1021/je0497350
9b0794096eb3442ba56355afecbee77c,318.15,101.3,Liquid,2,CC(C)(C)O,Solvent,0.8865,,CCCCOC(=O)CCC,Solvent,0.1135,,,,,,0.629,0.0068,10.1021/je0497350
34ab44f80b94478a8eacab6ae9dca391,318.15,101.3,Liquid,2,CC(C)(C)O,Solvent,0.8338,,CCCCOC(=O)CCC,Solvent,0.1662,,,,,,0.8901,0.00955,10.1021/je0497350
ce7b85573deb45d7bda66fcbc51fbafc,318.15,101.3,Liquid,2,CC(C)(C)O,Solvent,0.7779,,CCCCOC(=O)CCC,Solvent,0.2221,,,,,,1.1146,0.01195,10.1021/je0497350
d50dfb0497bb473b93afc7dc70c855e6,318.15,101.3,Liquid,2,CC(C)(C)O,Solvent,0.7182,,CCCCOC(=O)CCC,Solvent,0.2818,,,,,,1.3069,0.014,10.1021/je0497350
5a2be758889046eda5a0339ac8eec5c2,318.15,101.3,Liquid,2,CC(C)(C)O,Solvent,0.6618999999999999,,CCCCOC(=O)CCC,Solvent,0.3381,,,,,,1.4569,0.01555,10.1021/je0497350
d3ba01da668c4310b1bdca836ac4c164,318.15,101.3,Liquid,2,CC(C)(C)O,Solvent,0.6089,,CCCCOC(=O)CCC,Solvent,0.3911,,,,,,1.5775,0.01685,10.1021/je0497350
47dbeda80027425fb8f0353bf19beff0,318.15,101.3,Liquid,2,CC(C)(C)O,Solvent,0.5734,,CCCCOC(=O)CCC,Solvent,0.4266,,,,,,1.6269,0.0174,10.1021/je0497350
196d827b58674e0b967a3933e57cb352,318.15,101.3,Liquid,2,CC(C)(C)O,Solvent,0.5272,,CCCCOC(=O)CCC,Solvent,0.4728,,,,,,1.6679,0.0178,10.1021/je0497350
68a497f22c384442a87de7a48af55b14,318.15,101.3,Liquid,2,CC(C)(C)O,Solvent,0.4949,,CCCCOC(=O)CCC,Solvent,0.5051,,,,,,1.6854,0.018,10.1021/je0497350
d0c2b3f9df4a42f099ef58b7ccaf757d,318.15,101.3,Liquid,2,CC(C)(C)O,Solvent,0.4595,,CCCCOC(=O)CCC,Solvent,0.5405,,,,,,1.6826,0.01795,10.1021/je0497350
58e26946c57c44f9a3f7f6bf36acf10d,318.15,101.3,Liquid,2,CC(C)(C)O,Solvent,0.4163,,CCCCOC(=O)CCC,Solvent,0.5837,,,,,,1.6663,0.0178,10.1021/je0497350
0b39daf6f3164964846cffad521222af,318.15,101.3,Liquid,2,CC(C)(C)O,Solvent,0.3663999999999999,,CCCCOC(=O)CCC,Solvent,0.6336,,,,,,1.6129,0.01725,10.1021/je0497350
dcfc3dc865344415a58a70e167f329bb,318.15,101.3,Liquid,2,CC(C)(C)O,Solvent,0.3102,,CCCCOC(=O)CCC,Solvent,0.6898,,,,,,1.5055,0.0161,10.1021/je0497350
9712a59b079447ca8e820b1244789cf0,318.15,101.3,Liquid,2,CC(C)(C)O,Solvent,0.2508,,CCCCOC(=O)CCC,Solvent,0.7492,,,,,,1.3325,0.01425,10.1021/je0497350
a06c49add3c04a9cbcdbb2444140e1d7,318.15,101.3,Liquid,2,CC(C)(C)O,Solvent,0.1818999999999999,,CCCCOC(=O)CCC,Solvent,0.8181,,,,,,1.0625,0.0114,10.1021/je0497350
17c7dcbb57134845ae6220a24505ae5d,318.15,101.3,Liquid,2,CC(C)(C)O,Solvent,0.0950999999999999,,CCCCOC(=O)CCC,Solvent,0.9049,,,,,,0.6227,0.00675,10.1021/je0497350
0e089d96b21d4872a2eec8974a200b21,299.15,101.32,Liquid,2,CC(C)(C)O,Solvent,0.9101,,COC=O,Solvent,0.0899,,,,,,0.6595,0.0043,10.1021/je034290l
a9dae7d8cc2a480b8152dbacb73d7175,299.15,101.32,Liquid,2,CC(C)(C)O,Solvent,0.798,,COC=O,Solvent,0.202,,,,,,1.4048,0.00885,10.1021/je034290l
9baa1bc80a174d3f9f5239f50b6244ff,299.15,101.32,Liquid,2,CC(C)(C)O,Solvent,0.7127,,COC=O,Solvent,0.2873,,,,,,1.8888,0.0118,10.1021/je034290l
4f1e60c1517a440ea073af5de1b015f7,299.15,101.32,Liquid,2,CC(C)(C)O,Solvent,0.6343,,COC=O,Solvent,0.3657,,,,,,2.2091,0.01375,10.1021/je034290l
10fc88b55dbc435083eb8235d3961955,299.15,101.32,Liquid,2,CC(C)(C)O,Solvent,0.5677,,COC=O,Solvent,0.4323,,,,,,2.3845,0.0148,10.1021/je034290l
fbd86b37edd54b2eb4333f3331ca5bcc,299.15,101.32,Liquid,2,CC(C)(C)O,Solvent,0.4967,,COC=O,Solvent,0.5033,,,,,,2.4856,0.01545,10.1021/je034290l
1d461719e3414853adfbcb9378990d5a,299.15,101.32,Liquid,2,CC(C)(C)O,Solvent,0.4433,,COC=O,Solvent,0.5567,,,,,,2.4862,0.01545,10.1021/je034290l
1885e1c4e3b14d889ec8627297d325d7,299.15,101.32,Liquid,2,CC(C)(C)O,Solvent,0.3983,,COC=O,Solvent,0.6017,,,,,,2.4306,0.0151,10.1021/je034290l
e31263585d59459aa7fcfd4bb0a84d89,299.15,101.32,Liquid,2,CC(C)(C)O,Solvent,0.3712999999999999,,COC=O,Solvent,0.6287,,,,,,2.3796,0.0148,10.1021/je034290l
24befe361c474b3eb9c5343ebf2fa61c,299.15,101.32,Liquid,2,CC(C)(C)O,Solvent,0.3253,,COC=O,Solvent,0.6747,,,,,,2.2508,0.014,10.1021/je034290l
55b0d75f16894ac6990e8e79e60216b6,299.15,101.32,Liquid,2,CC(C)(C)O,Solvent,0.2778,,COC=O,Solvent,0.7222,,,,,,2.0563,0.0128,10.1021/je034290l
7f704b3de2ff43218968da748b004b13,299.15,101.32,Liquid,2,CC(C)(C)O,Solvent,0.2279,,COC=O,Solvent,0.7721,,,,,,1.811,0.0113,10.1021/je034290l
79c753d6c99f47db9ed4d4e266e1b90d,299.15,101.32,Liquid,2,CC(C)(C)O,Solvent,0.1794,,COC=O,Solvent,0.8206,,,,,,1.5248,0.00955,10.1021/je034290l
7c732a41399a48e1913a17e7b4b4052f,299.15,101.32,Liquid,2,CC(C)(C)O,Solvent,0.1302999999999999,,COC=O,Solvent,0.8697,,,,,,1.1793,0.00745,10.1021/je034290l
03065eaf59d84c77a2a3858abdca479b,299.15,101.32,Liquid,2,CC(C)(C)O,Solvent,0.0813,,COC=O,Solvent,0.9187,,,,,,0.7781,0.00505,10.1021/je034290l
a8e1005037534820b9b4e5d39edfb476,299.15,101.32,Liquid,2,CC(C)(C)O,Solvent,0.0402,,COC=O,Solvent,0.9598,,,,,,0.4173,0.0029,10.1021/je034290l
164379852bbd4534b0ac2bca4364f807,299.15,101.32,Liquid,2,CC(C)(C)O,Solvent,0.9329,,COC(C)=O,Solvent,0.0671,,,,,,0.5276,0.0035,10.1021/je034290l
864288a1e1d244368a1e6ea68fc2f333,299.15,101.32,Liquid,2,CC(C)(C)O,Solvent,0.8631,,COC(C)=O,Solvent,0.1369,,,,,,0.9966,0.00635,10.1021/je034290l
e20542da984a4da39415c2e91989d932,299.15,101.32,Liquid,2,CC(C)(C)O,Solvent,0.7887,,COC(C)=O,Solvent,0.2113,,,,,,1.4266,0.00895,10.1021/je034290l
1badbd2280ce4ed598be7bc61d1c7a6b,299.15,101.32,Liquid,2,CC(C)(C)O,Solvent,0.7188,,COC(C)=O,Solvent,0.2812,,,,,,1.7457,0.0109,10.1021/je034290l
8490447e8dc6439a97cfe58eea357efa,299.15,101.32,Liquid,2,CC(C)(C)O,Solvent,0.6508,,COC(C)=O,Solvent,0.3492,,,,,,1.9737,0.0123,10.1021/je034290l
8b5d94e0b363412abf1c5f19a1dc8cca,299.15,101.32,Liquid,2,CC(C)(C)O,Solvent,0.5893999999999999,,COC(C)=O,Solvent,0.4106,,,,,,2.1077,0.0131,10.1021/je034290l
7dc029da7d6546acaf9c6b20a994edcc,299.15,101.32,Liquid,2,CC(C)(C)O,Solvent,0.5325,,COC(C)=O,Solvent,0.4675,,,,,,2.1727,0.0135,10.1021/je034290l
98766c6d72f348da82dc67fc92ae7b68,299.15,101.32,Liquid,2,CC(C)(C)O,Solvent,0.5072,,COC(C)=O,Solvent,0.4928,,,,,,2.1861,0.0136,10.1021/je034290l
6a3a50b4dd984957b0a89ce97d83b74d,299.15,101.32,Liquid,2,CC(C)(C)O,Solvent,0.4696,,COC(C)=O,Solvent,0.5304,,,,,,2.1941,0.01365,10.1021/je034290l
b3f7e65dce2c4d4784c3168cca523da0,299.15,101.32,Liquid,2,CC(C)(C)O,Solvent,0.4246999999999999,,COC(C)=O,Solvent,0.5753,,,,,,2.1621,0.01345,10.1021/je034290l
ecbc89401f624e39b001474f64c7e3f9,299.15,101.32,Liquid,2,CC(C)(C)O,Solvent,0.3773999999999999,,COC(C)=O,Solvent,0.6226,,,,,,2.0907,0.013,10.1021/je034290l
0f21e2c821f54fe7afe273b2a57e06ae,299.15,101.32,Liquid,2,CC(C)(C)O,Solvent,0.3258999999999999,,COC(C)=O,Solvent,0.6741,,,,,,1.9644,0.01225,10.1021/je034290l
3053c5eb588145dda7171c824e0fbe39,299.15,101.32,Liquid,2,CC(C)(C)O,Solvent,0.2707,,COC(C)=O,Solvent,0.7293,,,,,,1.7845,0.01115,10.1021/je034290l
d2fc26a362b6459194d2b134f1cd91e8,299.15,101.32,Liquid,2,CC(C)(C)O,Solvent,0.2134,,COC(C)=O,Solvent,0.7866,,,,,,1.5386,0.00965,10.1021/je034290l
67556868aaf94951925e2353468d338b,299.15,101.32,Liquid,2,CC(C)(C)O,Solvent,0.1561,,COC(C)=O,Solvent,0.8439,,,,,,1.2221,0.0077,10.1021/je034290l
d1e1caa02cf94c908c6049c1cccab257,299.15,101.32,Liquid,2,CC(C)(C)O,Solvent,0.0980999999999999,,COC(C)=O,Solvent,0.9019,,,,,,0.8409,0.00535,10.1021/je034290l
c678b7debbce4a2f99538ab404a5fbe2,299.15,101.32,Liquid,2,CC(C)(C)O,Solvent,0.0449,,COC(C)=O,Solvent,0.9551,,,,,,0.4468,0.00295,10.1021/je034290l
c5bafb5ee2b54c74b55de29c5587e254,318.15,101.32,Liquid,2,CC(C)(C)O,Solvent,0.929,,COC(C)=O,Solvent,0.071,,,,,,0.4723,0.00315,10.1021/je034290l
e4af3df44b7b4c7ab024f03620b94ef1,318.15,101.32,Liquid,2,CC(C)(C)O,Solvent,0.8531,,COC(C)=O,Solvent,0.1469,,,,,,0.9037,0.00575,10.1021/je034290l
605592d5238b48bc91e31bcd6da7f3de,318.15,101.32,Liquid,2,CC(C)(C)O,Solvent,0.7696000000000001,,COC(C)=O,Solvent,0.2304,,,,,,1.2996,0.0082,10.1021/je034290l
f881344da9924d87b95625db6bb3d194,318.15,101.32,Liquid,2,CC(C)(C)O,Solvent,0.6978,,COC(C)=O,Solvent,0.3022,,,,,,1.5978,0.01,10.1021/je034290l
f8b7df33bea64b9b98ac067978d1a1df,318.15,101.32,Liquid,2,CC(C)(C)O,Solvent,0.6287,,COC(C)=O,Solvent,0.3713,,,,,,1.8167,0.01135,10.1021/je034290l
e9ab338970e248f1bb556a34dcebd9ec,318.15,101.32,Liquid,2,CC(C)(C)O,Solvent,0.5678000000000001,,COC(C)=O,Solvent,0.4322,,,,,,1.9702,0.0123,10.1021/je034290l
1cc2fc6e7fa647f9bbbfc9c652b9d676,318.15,101.32,Liquid,2,CC(C)(C)O,Solvent,0.5102,,COC(C)=O,Solvent,0.4898,,,,,,2.0503,0.01275,10.1021/je034290l
77776eca11e54389881be0f27aa7d4d6,318.15,101.32,Liquid,2,CC(C)(C)O,Solvent,0.4593,,COC(C)=O,Solvent,0.5407,,,,,,2.0593,0.01285,10.1021/je034290l
d36394e212624600bcebb84845ede50b,318.15,101.32,Liquid,2,CC(C)(C)O,Solvent,0.4135,,COC(C)=O,Solvent,0.5865,,,,,,2.0284,0.01265,10.1021/je034290l
cfaf94660adf402d93d8754b9bea6ffb,318.15,101.32,Liquid,2,CC(C)(C)O,Solvent,0.3894999999999999,,COC(C)=O,Solvent,0.6105,,,,,,1.9879,0.0124,10.1021/je034290l
ba952917d15241e3889d7826b5600255,318.15,101.32,Liquid,2,CC(C)(C)O,Solvent,0.3415,,COC(C)=O,Solvent,0.6585,,,,,,1.8869,0.0118,10.1021/je034290l
adbb75ecdcf145b29431a0e10b00e351,318.15,101.32,Liquid,2,CC(C)(C)O,Solvent,0.289,,COC(C)=O,Solvent,0.711,,,,,,1.7341,0.01085,10.1021/je034290l
82909b9ada074a49b177920332832905,318.15,101.32,Liquid,2,CC(C)(C)O,Solvent,0.2371999999999999,,COC(C)=O,Solvent,0.7628,,,,,,1.5357,0.0097,10.1021/je034290l
b571861002f5409fa860e0bfc25adbf8,318.15,101.32,Liquid,2,CC(C)(C)O,Solvent,0.183,,COC(C)=O,Solvent,0.817,,,,,,1.2891,0.0082,10.1021/je034290l
2302e8cff452485d9060c821f3555a3e,318.15,101.32,Liquid,2,CC(C)(C)O,Solvent,0.1363999999999999,,COC(C)=O,Solvent,0.8636,,,,,,1.0146,0.0066,10.1021/je034290l
b6493555546e4eaabbc18f6d4b70c7e8,318.15,101.32,Liquid,2,CC(C)(C)O,Solvent,0.0915,,COC(C)=O,Solvent,0.9085,,,,,,0.7264,0.00495,10.1021/je034290l
9860aa26fbf047bfbd0c63f0b0da611b,318.15,101.32,Liquid,2,CC(C)(C)O,Solvent,0.0433,,COC(C)=O,Solvent,0.9567,,,,,,0.3719,0.0031,10.1021/je034290l
e2b7866314b34a1c8f2be4b5ade7def0,299.15,101.32,Liquid,2,CC(C)(C)O,Solvent,0.9397,,CCC(=O)OC,Solvent,0.0603,,,,,,0.4195,0.00285,10.1021/je034290l
067fca3f251c42ab99a0a5cdbe736891,299.15,101.32,Liquid,2,CC(C)(C)O,Solvent,0.8586,,CCC(=O)OC,Solvent,0.1414,,,,,,0.8898,0.0057,10.1021/je034290l
db9b5070619d41f6a7f839e32bb2b6ad,299.15,101.32,Liquid,2,CC(C)(C)O,Solvent,0.7715,,CCC(=O)OC,Solvent,0.2285,,,,,,1.3268,0.00835,10.1021/je034290l
8a43f2166cce42f58a405184a8666ab7,299.15,101.32,Liquid,2,CC(C)(C)O,Solvent,0.6836,,CCC(=O)OC,Solvent,0.3164,,,,,,1.6535,0.01035,10.1021/je034290l
ad941a8e2e5b4a02af319a5878fc8592,299.15,101.32,Liquid,2,CC(C)(C)O,Solvent,0.6029,,CCC(=O)OC,Solvent,0.3971,,,,,,1.8511,0.01155,10.1021/je034290l
dda7bb2a102e46aaacdcf10300660810,299.15,101.32,Liquid,2,CC(C)(C)O,Solvent,0.5427,,CCC(=O)OC,Solvent,0.4573,,,,,,1.9286,0.012,10.1021/je034290l
154e03b5ccf54316bbf805238aa853eb,299.15,101.32,Liquid,2,CC(C)(C)O,Solvent,0.5295000000000001,,CCC(=O)OC,Solvent,0.4705,,,,,,1.9394,0.0121,10.1021/je034290l
85b6fcbbb8bb4e63a97f5a8338da7e87,299.15,101.32,Liquid,2,CC(C)(C)O,Solvent,0.4841,,CCC(=O)OC,Solvent,0.5159,,,,,,1.9522,0.01215,10.1021/je034290l
8001abee343a4cefa6ed5a95e1dc3679,299.15,101.32,Liquid,2,CC(C)(C)O,Solvent,0.4657,,CCC(=O)OC,Solvent,0.5343,,,,,,1.9439,0.0121,10.1021/je034290l
d0521f63242241ca92e9c7ebb74b54b6,299.15,101.32,Liquid,2,CC(C)(C)O,Solvent,0.4101,,CCC(=O)OC,Solvent,0.5899,,,,,,1.8955,0.0118,10.1021/je034290l
3f1da0ca3d11423e99abc869392ce36c,299.15,101.32,Liquid,2,CC(C)(C)O,Solvent,0.3671999999999999,,CCC(=O)OC,Solvent,0.6328,,,,,,1.8205,0.01135,10.1021/je034290l
073f3bee316f4343a3d3b2d5c3f4434f,299.15,101.32,Liquid,2,CC(C)(C)O,Solvent,0.3552999999999999,,CCC(=O)OC,Solvent,0.6447,,,,,,1.7921,0.0112,10.1021/je034290l
b1c4a680f86f486d93d3cc47cdebfc04,299.15,101.32,Liquid,2,CC(C)(C)O,Solvent,0.2884,,CCC(=O)OC,Solvent,0.7116,,,,,,1.6194,0.01015,10.1021/je034290l
d1df3a4aec874f01b9e85de25d8567df,299.15,101.32,Liquid,2,CC(C)(C)O,Solvent,0.2221999999999999,,CCC(=O)OC,Solvent,0.7778,,,,,,1.3709,0.0086,10.1021/je034290l
387cfb374f8b4a70b02a04f7c75bd6db,299.15,101.32,Liquid,2,CC(C)(C)O,Solvent,0.1503999999999999,,CCC(=O)OC,Solvent,0.8496,,,,,,1.019,0.00645,10.1021/je034290l
791b1406b6014f5ab643352528aba8c2,299.15,101.32,Liquid,2,CC(C)(C)O,Solvent,0.0648999999999999,,CCC(=O)OC,Solvent,0.9351,,,,,,0.4815,0.00315,10.1021/je034290l
449ce575bb0442f98446ea018a284c73,318.15,101.32,Liquid,2,CC(C)(C)O,Solvent,0.9514,,CCC(=O)OC,Solvent,0.0486,,,,,,0.3261,0.0023,10.1021/je034290l
67cfb0a1089c4195a54762ec35591214,318.15,101.32,Liquid,2,CC(C)(C)O,Solvent,0.8993,,CCC(=O)OC,Solvent,0.1007,,,,,,0.6391,0.00415,10.1021/je034290l
f662da203f50436ebe92fce144cc9f28,318.15,101.32,Liquid,2,CC(C)(C)O,Solvent,0.8293,,CCC(=O)OC,Solvent,0.1707,,,,,,1.0034,0.00635,10.1021/je034290l
40bd6d5086004371aa04d7df88217932,318.15,101.32,Liquid,2,CC(C)(C)O,Solvent,0.7626,,CCC(=O)OC,Solvent,0.2374,,,,,,1.2986,0.00815,10.1021/je034290l
e2f35466b11d4dd6863256c686e0a86b,318.15,101.32,Liquid,2,CC(C)(C)O,Solvent,0.6979,,CCC(=O)OC,Solvent,0.3021,,,,,,1.5231,0.00955,10.1021/je034290l
6dbaf477a19e4e2395a29fcc90fcf19a,318.15,101.32,Liquid,2,CC(C)(C)O,Solvent,0.6422,,CCC(=O)OC,Solvent,0.3578,,,,,,1.6747,0.01045,10.1021/je034290l
